Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"ECF_s",10.000000000,"2012","employment intensity","Serv","","total","employment intensity",4.649875282,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","T_D","","elec_output",4842.065119649,1.000000000
"ECF_s",10.000000000,"2012","employment","","T_D","LabSk","employment",517.722399707,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","T_D","","LabSk","employment intensity",0.106921817,1.000000000
"ECF_s",10.000000000,"2012","employment","","T_D","LabUn","employment",887.864432522,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","T_D","","LabUn","employment intensity",0.183364827,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","T_D","","total","employment intensity",0.290286644,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Coal_Power","","elec_output",3636.012778796,1.000000000
"ECF_s",10.000000000,"2012","employment","","Coal_Power","LabSk","employment",657.047313122,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Coal_Power","","LabSk","employment intensity",0.180705447,1.000000000
"ECF_s",10.000000000,"2012","employment","","Coal_Power","LabUn","employment",1126.798719579,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Coal_Power","","LabUn","employment intensity",0.309899549,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Coal_Power","","total","employment intensity",0.490604995,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Gas_Power","","elec_output",107.254810907,1.000000000
"ECF_s",10.000000000,"2012","employment","","Gas_Power","LabSk","employment",11.307520057,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Gas_Power","","LabSk","employment intensity",0.105426693,1.000000000
"ECF_s",10.000000000,"2012","employment","","Gas_Power","LabUn","employment",19.391752869,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Gas_Power","","LabUn","employment intensity",0.180800774,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Gas_Power","","total","employment intensity",0.286227468,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Oil_Power","","elec_output",5.334251290,1.000000000
"ECF_s",10.000000000,"2012","employment","","Oil_Power","LabSk","employment",1.314789216,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Oil_Power","","LabSk","employment intensity",0.246480555,1.000000000
"ECF_s",10.000000000,"2012","employment","","Oil_Power","LabUn","employment",2.254788623,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Oil_Power","","LabUn","employment intensity",0.422700113,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Oil_Power","","total","employment intensity",0.669180667,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Nuclear","","elec_output",96.474404949,1.000000000
"ECF_s",10.000000000,"2012","employment","","Nuclear","LabSk","employment",8.243051879,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Nuclear","","LabSk","employment intensity",0.085442889,1.000000000
"ECF_s",10.000000000,"2012","employment","","Nuclear","LabUn","employment",14.136364557,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Nuclear","","LabUn","employment intensity",0.146529689,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Nuclear","","total","employment intensity",0.231972578,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Hydro","","elec_output",838.913099933,1.000000000
"ECF_s",10.000000000,"2012","employment","","Hydro","LabSk","employment",227.946001557,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Hydro","","LabSk","employment intensity",0.271715869,1.000000000
"ECF_s",10.000000000,"2012","employment","","Hydro","LabUn","employment",390.914411727,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Hydro","","LabUn","employment intensity",0.465977241,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Hydro","","total","employment intensity",0.737693109,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Wind","","elec_output",101.162736528,1.000000000
"ECF_s",10.000000000,"2012","employment","","Wind","LabSk","employment",5.312227612,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Wind","","LabSk","employment intensity",0.052511703,1.000000000
"ECF_s",10.000000000,"2012","employment","","Wind","LabUn","employment",9.110167830,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Wind","","LabUn","employment intensity",0.090054581,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Wind","","total","employment intensity",0.142566284,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Solar","","elec_output",17.200000000,1.000000000
"ECF_s",10.000000000,"2012","employment","","Solar","LabSk","employment",1.229679766,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Solar","","LabSk","employment intensity",0.071493010,1.000000000
"ECF_s",10.000000000,"2012","employment","","Solar","LabUn","employment",2.108830769,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Solar","","LabUn","employment intensity",0.122606440,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Solar","","total","employment intensity",0.194099450,1.000000000
"ECF_s",10.000000000,"2012","elec_output","","Biomass","","elec_output",31.116804607,1.000000000
"ECF_s",10.000000000,"2012","employment","","Biomass","LabSk","employment",13.909190969,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Biomass","","LabSk","employment intensity",0.446999335,1.000000000
"ECF_s",10.000000000,"2012","employment","","Biomass","LabUn","employment",23.853470424,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Biomass","","LabUn","employment intensity",0.766578404,1.000000000
"ECF_s",10.000000000,"2012","employment intensity","Biomass","","total","employment intensity",1.213577739,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Elec","","","ECO2",2.526900641,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Coal","","","ECO2",0.819799103,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Oilgas","","","ECO2",0.013643858,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Roil","","","ECO2",0.092754409,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Gas","","","ECO2",0.122077722,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Agri","","","ECO2",0.055683582,1.000000000
"ECF_s",10.000000000,"2012","ECO2","mine","","","ECO2",0.082298343,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Food","","","ECO2",0.056585133,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Paper","","","ECO2",0.070753636,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Chem","","","ECO2",0.429279049,1.000000000
"ECF_s",10.000000000,"2012","ECO2","CM","","","ECO2",0.304590632,1.000000000
"ECF_s",10.000000000,"2012","ECO2","IST","","","ECO2",0.530086417,1.000000000
"ECF_s",10.000000000,"2012","ECO2","NFM","","","ECO2",0.128235084,1.000000000
"ECF_s",10.000000000,"2012","ECO2","EII","","","ECO2",2.136504303,1.000000000
"ECF_s",10.000000000,"2012","ECO2","OM","","","ECO2",0.303664053,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Air","","","ECO2",0.049401808,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Tran","","","ECO2",0.333980256,1.000000000
"ECF_s",10.000000000,"2012","ECO2","Serv","","","ECO2",0.233403194,1.000000000
"ECF_s",10.000000000,"2012","ECO2","fd","","","ECO2",0.202637299,1.000000000
"ECF_s",10.000000000,"2012","ECO2","","total","","ECO2",8.492278522,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Elec","","","ESO2",9.398108915,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Coal","","","ESO2",0.186022359,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Oilgas","","","ESO2",0.000021688,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Roil","","","ESO2",1.882882566,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Gas","","","ESO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Agri","","","ESO2",0.004206772,1.000000000
"ECF_s",10.000000000,"2012","ESO2","mine","","","ESO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Food","","","ESO2",0.834524839,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Paper","","","ESO2",0.790364258,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Chem","","","ESO2",2.283377069,1.000000000
"ECF_s",10.000000000,"2012","ESO2","CM","","","ESO2",3.075618199,1.000000000
"ECF_s",10.000000000,"2012","ESO2","IST","","","ESO2",3.851257775,1.000000000
"ECF_s",10.000000000,"2012","ESO2","NFM","","","ESO2",1.830368604,1.000000000
"ECF_s",10.000000000,"2012","ESO2","EII","","","ESO2",0.574562009,1.000000000
"ECF_s",10.000000000,"2012","ESO2","OM","","","ESO2",0.815896592,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Air","","","ESO2",0.012222873,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Tran","","","ESO2",0.819472097,1.000000000
"ECF_s",10.000000000,"2012","ESO2","Serv","","","ESO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ESO2","fd","","","ESO2",2.322520911,1.000000000
"ECF_s",10.000000000,"2012","ESO2","","total","","ESO2",28.681427525,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Elec","","","ENOX",8.417236734,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Coal","","","ENOX",0.023163712,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Oilgas","","","ENOX",0.002216589,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Roil","","","ENOX",1.017649241,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Gas","","","ENOX",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Agri","","","ENOX",0.787618138,1.000000000
"ECF_s",10.000000000,"2012","ENOX","mine","","","ENOX",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Food","","","ENOX",0.221993144,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Paper","","","ENOX",0.252144757,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Chem","","","ENOX",0.652080527,1.000000000
"ECF_s",10.000000000,"2012","ENOX","CM","","","ENOX",3.316308886,1.000000000
"ECF_s",10.000000000,"2012","ENOX","IST","","","ENOX",1.198519255,1.000000000
"ECF_s",10.000000000,"2012","ENOX","NFM","","","ENOX",0.283574007,1.000000000
"ECF_s",10.000000000,"2012","ENOX","EII","","","ENOX",0.158600943,1.000000000
"ECF_s",10.000000000,"2012","ENOX","OM","","","ENOX",0.206194501,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Air","","","ENOX",0.118345044,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Tran","","","ENOX",4.078878759,1.000000000
"ECF_s",10.000000000,"2012","ENOX","Serv","","","ENOX",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","ENOX","fd","","","ENOX",1.222225913,1.000000000
"ECF_s",10.000000000,"2012","ENOX","","total","","ENOX",21.956750149,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","T_D","","elec_CO2",0.003497865,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Coal_Power","","elec_CO2",2.431274405,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Gas_Power","","elec_CO2",0.025058109,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Oil_Power","","elec_CO2",0.000293637,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Nuclear","","elec_CO2",0.000756087,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Hydro","","elec_CO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Wind","","elec_CO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Solar","","elec_CO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","elec_CO2","","Biomass","","elec_CO2",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","unemployment","","","LabSk","ur",0.052487594,1.000000000
"ECF_s",10.000000000,"2012","total employment","","","LabSk","total employment",84515.550907988,1.000000000
"ECF_s",10.000000000,"2012","aggregated wage","LabSk","","LabSk","aggregated wage",0.088762195,1.000000000
"ECF_s",10.000000000,"2012","unemployment","","","LabUn","ur",0.028811502,1.000000000
"ECF_s",10.000000000,"2012","total employment","","","LabUn","total employment",6.3374340859E+5,1.000000000
"ECF_s",10.000000000,"2012","aggregated wage","LabUn","","LabUn","aggregated wage",0.029399530,1.000000000
"ECF_s",10.000000000,"2012","GDP","","","","GDP",53587.867751601,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.014459570,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.014459570,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.070911362,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.070911362,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.244680259,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.244680259,1.000000000
"ECF_s",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.185606061,1.000000000
"ECF_s",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.185606061,1.000000000
"ECF_s",10.000000000,"2012","pco2_ms","","","","carbon price",0.000000000,1.000000000
"ECF_s",10.000000000,"2012","pco2","","","","carbon price",0.000010000,1.000000000
"ECF_s",50.000000000,"2012","output","Elec","","","output",4446.328336094,1.000000000
"ECF_s",50.000000000,"2012","Sectoral price","Elec","","","price",1.122633888,1.000000000
"ECF_s",50.000000000,"2012","employment","Elec","","LabSk","employment",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Elec","","LabSk","Sectoral wage",0.094766210,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Elec","","LabSk","employment intensity",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","employment","Elec","","LabUn","employment",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Elec","","LabUn","Sectoral wage",0.066391080,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Elec","","LabUn","employment intensity",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Elec","","total","employment intensity",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","output","Coal","","","output",2630.570479974,1.000000000
"ECF_s",50.000000000,"2012","Sectoral price","Coal","","","price",0.972746314,1.000000000
"ECF_s",50.000000000,"2012","employment","Coal","","LabSk","employment",568.464886235,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Coal","","LabSk","Sectoral wage",0.158799233,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Coal","","LabSk","employment intensity",0.216099470,1.000000000
"ECF_s",50.000000000,"2012","employment","Coal","","LabUn","employment",4558.471691462,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Coal","","LabUn","Sectoral wage",0.105398408,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Coal","","LabUn","employment intensity",1.732883314,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Coal","","total","employment intensity",1.948982784,1.000000000
"ECF_s",50.000000000,"2012","output","Oilgas","","","output",1133.067590000,1.000000000
"ECF_s",50.000000000,"2012","Sectoral price","Oilgas","","","price",0.957422784,1.000000000
"ECF_s",50.000000000,"2012","employment","Oilgas","","LabSk","employment",69.532968491,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Oilgas","","LabSk","Sectoral wage",0.000000000,1.000000000
"ECF_s",50.000000000,"2012","employment intensity","Oilgas","","LabSk","employment intensity",0.061367009,1.000000000
"ECF_s",50.000000000,"2012","employment","Oilgas","","LabUn","employment",81.508855447,1.000000000
"ECF_s",50.000000000,"2012","Sectoral wage","Oilgas","","LabUn","Sectoral wage",0.000000000,1.000000000
